product_name,price,picture,calorie,protein,fat,carbohydrate,sugar,fiber,salt,url
皮なしウインナー,119,https://www.lawson.co.jp/recommend/original/detail/img/l723174.jpg,216,10,16.8,6.4,6.1,0.3,1.8,https://www.lawson.co.jp/recommend/original/detail/1467130_1996.html
ロースハム　37g,97,https://www.lawson.co.jp/recommend/original/detail/img/l602751_3.jpg,42,5.8,1.3,1.9,1.8,0.1,1.2,https://www.lawson.co.jp/recommend/original/detail/1389748_1996.html
ロースハム　74g,189,https://www.lawson.co.jp/recommend/original/detail/img/l727531.jpg,85,11.7,2.5,3.9,3.8,0.1,2.3,https://www.lawson.co.jp/recommend/original/detail/1469981_1996.html
玉子　6個,＊価格は相場状況に応じて変動しますので、店頭商品をご確認ください。,https://www.lawson.co.jp/recommend/original/detail/img/l59297_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1389880_1996.html
玉子　10個,＊価格は相場状況に応じて変動しますので、店頭商品をご確認ください。,https://www.lawson.co.jp/recommend/original/detail/img/l592971_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1389881_1996.html
6Pチーズ,297,https://www.lawson.co.jp/recommend/original/detail/img/l698598_1.jpg,57,3.4,4.7,0.4,0.4,0,0.45,https://www.lawson.co.jp/recommend/original/detail/1461209_1996.html
カマンベール入り　6Pチーズ,297,https://www.lawson.co.jp/recommend/original/detail/img/l697135_1.jpg,56,2.8,4.8,0.4,0.4,0,0.45,https://www.lawson.co.jp/recommend/original/detail/1461091_1996.html
キャンディーチーズ　プレーン,286,https://www.lawson.co.jp/recommend/original/detail/img/l575510_4.jpg,51,3,4.2,0.2,0.2,0,0.45,https://www.lawson.co.jp/recommend/original/detail/1389886_1996.html
キャンディーチーズ　ブラックペッパー,286,https://www.lawson.co.jp/recommend/original/detail/img/l469571_4.jpg,51,3.1,4.2,0.4,0.4,0,0.43,https://www.lawson.co.jp/recommend/original/detail/1404378_1996.html
さきいかキムチ味,365,https://www.lawson.co.jp/recommend/original/detail/img/l791470.jpg,154,10.6,3.7,19.7,19.3,0.4,2.2,https://www.lawson.co.jp/recommend/original/detail/1510727_1996.html
おつまみほぼカニ®,246,https://www.lawson.co.jp/recommend/original/detail/img/l793280.jpg,53,5.4,1,5.5,5.3,0.2,1.5,https://www.lawson.co.jp/recommend/original/detail/1510726_1996.html
おつまみ焼きいか,322,https://www.lawson.co.jp/recommend/original/detail/img/l724508_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1467463_1996.html
あさりの酒蒸し,311,https://www.lawson.co.jp/recommend/original/detail/img/l744333_1.jpg,53,8.1,0.9,3.3,3.1,0.2,1.5,https://www.lawson.co.jp/recommend/original/detail/1495043_1996.html
小粒納豆　まろみだし,113,https://www.lawson.co.jp/recommend/original/detail/img/l792020_1.jpg,91,7.4,4.4,6.9,3.8,3.1,0.6,https://www.lawson.co.jp/recommend/original/detail/1509284_1996.html
小粒納豆　九州うまかたれ,113,https://www.lawson.co.jp/recommend/original/detail/img/l792019_1.jpg,92,7.4,4.3,7.4,4.3,3.1,0.5,https://www.lawson.co.jp/recommend/original/detail/1509283_1996.html
北海道産小粒納豆,135,https://www.lawson.co.jp/recommend/original/detail/img/l608417_3.jpg,76,6.6,3.5,5.9,3.2,2.7,0.6,https://www.lawson.co.jp/recommend/original/detail/1429406_1996.html
極小粒納豆,113,https://www.lawson.co.jp/recommend/original/detail/img/l514107_3.jpg,100,8.4,4.9,7.4,3.8,3.6,0.7,https://www.lawson.co.jp/recommend/original/detail/1389777_1996.html
紅しょうが,127,https://www.lawson.co.jp/recommend/original/detail/img/l787968_1.jpg,9,0.1,0.2,2.1,1.1,1,2.9,https://www.lawson.co.jp/recommend/original/detail/1507535_1996.html
天日干したくあん　しそ風味,268,https://www.lawson.co.jp/recommend/original/detail/img/l763934.jpg,35,1.1,0.2,8.2,6.1,2.1,2.3,https://www.lawson.co.jp/recommend/original/detail/1491700_1996.html
白菜キムチ,225,https://www.lawson.co.jp/recommend/original/detail/img/l729678.jpg,41,2.3,0.4,8.3,6,2.3,2.2,https://www.lawson.co.jp/recommend/original/detail/1469980_1996.html
本格熟成キムチ,225,https://www.lawson.co.jp/recommend/original/detail/img/l469579_4.jpg,61,2.8,0.5,11.4,8.4,3,2.8,https://www.lawson.co.jp/recommend/original/detail/1389788_1996.html
山芋焼,365,https://www.lawson.co.jp/recommend/original/detail/img/l786879.jpg,202,7.7,1.9,40.2,36.8,3.4,3.4,https://www.lawson.co.jp/recommend/original/detail/1510653_1996.html
台湾まぜそば　にんにくラー油付き,322,https://www.lawson.co.jp/recommend/original/detail/img/l789686.jpg,574,18.1,23.4,74.9,70.5,4.4,3.6,https://www.lawson.co.jp/recommend/original/detail/1510652_1996.html
炭火焼鳥＆ヤゲン軟骨,397,https://www.lawson.co.jp/recommend/original/detail/img/l786886.jpg,129,17.6,5.3,3.1,2.4,0.7,2.8,https://www.lawson.co.jp/recommend/original/detail/1510286_1996.html
北海道産じゃがいも使用　フライドポテト,181,https://www.lawson.co.jp/recommend/original/detail/img/l643701_4.jpg,143,2.2,4.2,25.6,22.8,2.8,0.6,https://www.lawson.co.jp/recommend/original/detail/1433800_1996.html
スープ激うま！札幌味噌ラーメン,238,https://www.lawson.co.jp/recommend/original/detail/img/l788227.jpg,346,9.4,9.3,57.9,54.2,3.7,5.7,https://www.lawson.co.jp/recommend/original/detail/1510720_1996.html
スープ激うま！京都背脂醤油ラーメン,238,https://www.lawson.co.jp/recommend/original/detail/img/l788228.jpg,345,9.1,10.5,54.6,52.3,2.3,5.4,https://www.lawson.co.jp/recommend/original/detail/1510719_1996.html
名店　麺屋一燈　濃厚魚介らーめん,348,https://www.lawson.co.jp/recommend/original/detail/img/l788197.jpg,474,14.8,18.3,64.2,61,3.2,7.8,https://www.lawson.co.jp/recommend/original/detail/1509266_1996.html
名店　家系総本山　吉村家　豚骨醤油ラーメン,348,https://www.lawson.co.jp/recommend/original/detail/img/l790229.jpg,393,10.2,11.9,62.6,59.7,2.9,9.3,https://www.lawson.co.jp/recommend/original/detail/1509992_1996.html
具だくさん満足スープ　辛味噌チゲ味,268,https://www.lawson.co.jp/recommend/original/detail/img/l789490.jpg,78,5.2,2.2,10.9,8.2,2.7,2.4,https://www.lawson.co.jp/recommend/original/detail/1510722_1996.html
具だくさん満足スープ　コク旨ごま豆乳味,268,https://www.lawson.co.jp/recommend/original/detail/img/l789491.jpg,89,5.4,3.7,10.1,7.2,2.9,2.3,https://www.lawson.co.jp/recommend/original/detail/1510721_1996.html
コシヒカリごはん,178,https://www.lawson.co.jp/recommend/original/detail/img/l593843_5.jpg,252,3.8,0.7,57.6,N/A,N/A,0,https://www.lawson.co.jp/recommend/original/detail/1427973_1996.html
コシヒカリごはん　3個入,518,https://www.lawson.co.jp/recommend/original/detail/img/l593844_5.jpg,252,3.8,0.7,57.6,N/A,N/A,0,https://www.lawson.co.jp/recommend/original/detail/1427972_1996.html
ジャスミン茶　1000ml,138,https://www.lawson.co.jp/recommend/original/detail/img/l792089.jpg,0,0,0,0,0,0,0,https://www.lawson.co.jp/recommend/original/detail/1510723_1996.html
緑茶　1000ml,138,https://www.lawson.co.jp/recommend/original/detail/img/l786060_1.jpg,0,0,0,0,0,0,0,https://www.lawson.co.jp/recommend/original/detail/1507660_1996.html
麦茶　1000ml,138,https://www.lawson.co.jp/recommend/original/detail/img/l786062_1.jpg,0,0,0,0.5,0.5,0,0,https://www.lawson.co.jp/recommend/original/detail/1507659_1996.html
ほうじ茶　1000ml,138,https://www.lawson.co.jp/recommend/original/detail/img/l786061_1.jpg,0,0,0,0,0,0,0,https://www.lawson.co.jp/recommend/original/detail/1507658_1996.html
バナナミルク大福,228,https://www.lawson.co.jp/recommend/original/detail/img/l784814.jpg,270,1.1,0.3,66,65.9,0.1,0.02,https://www.lawson.co.jp/recommend/original/detail/1510725_1996.html
バナナミルクマシュマロチョコ,198,https://www.lawson.co.jp/recommend/original/detail/img/l784768.jpg,173,1.4,8.3,23,23,0,0.03,https://www.lawson.co.jp/recommend/original/detail/1510724_1996.html
味わい豊かな海鮮ミックス,168,https://www.lawson.co.jp/recommend/original/detail/img/l787548_1.jpg,247,1.4,9.3,39.7,39,0.7,1.2,https://www.lawson.co.jp/recommend/original/detail/1510256_1996.html
ザクッとポテト　芳醇トリュフ塩味,148,https://www.lawson.co.jp/recommend/original/detail/img/l787552_1.jpg,319,3,21.5,29.5,27.3,2.2,0.9,https://www.lawson.co.jp/recommend/original/detail/1510255_1996.html
2種のぶどうフルーツバー,346,https://www.lawson.co.jp/recommend/original/detail/img/l749768.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1486654_1996.html
2種のチョコレートバー,302,https://www.lawson.co.jp/recommend/original/detail/img/l655813_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1438017_1996.html
テイスティー　コーヒー,498,https://www.lawson.co.jp/recommend/original/detail/img/l593271_4.jpg,4.9,0.3,N/A,1.1,0.7,0.4,0.01,https://www.lawson.co.jp/recommend/original/detail/1399029_1996.html
ストロベリージャム,205,https://www.lawson.co.jp/recommend/original/detail/img/l577468_3.jpg,35,0.1,0,8.7,8.4,0.3,0.01,https://www.lawson.co.jp/recommend/original/detail/1389957_1996.html
深いコクのドリップコーヒー,355,https://www.lawson.co.jp/recommend/original/detail/img/l577499_5.jpg,22,1,0.9,4.1,0.6,3.5,0,https://www.lawson.co.jp/recommend/original/detail/1389961_1996.html
コーヒーフレッシュ,135,https://www.lawson.co.jp/recommend/original/detail/img/l593289_4.jpg,13,0.2,1.3,0.2,0.2,0,0.03,https://www.lawson.co.jp/recommend/original/detail/1389964_1996.html
さば水煮,268,https://www.lawson.co.jp/recommend/original/detail/img/l593295_5.jpg,456,24.5,39.5,0.8,0,0.8,2.3,https://www.lawson.co.jp/recommend/original/detail/1400770_1996.html
さばみそ煮,268,https://www.lawson.co.jp/recommend/original/detail/img/l558405_5.jpg,460,29.1,31.2,16.3,14.8,1.5,2.6,https://www.lawson.co.jp/recommend/original/detail/1400771_1996.html
北海道産まいわしみそ煮,198,https://www.lawson.co.jp/recommend/original/detail/img/l772702_1.jpg,408,17.6,32.4,11.9,11,0.9,1.5,https://www.lawson.co.jp/recommend/original/detail/1509474_1996.html
コク旨さんまかば焼き,270,https://www.lawson.co.jp/recommend/original/detail/img/l564451_6.jpg,168,14.8,9,7.5,6.7,0.8,1.2,https://www.lawson.co.jp/recommend/original/detail/1400772_1996.html
チーズ香る　シーザーサラダドレッシング,320,https://www.lawson.co.jp/recommend/original/detail/img/l662435_4.jpg,59,0.15,5.66,1.86,1.8,0.06,0.5,https://www.lawson.co.jp/recommend/original/detail/1449242_1996.html
かつお節香る　和風玉ねぎドレッシング,320,https://www.lawson.co.jp/recommend/original/detail/img/l662433_4.jpg,39,0.3,3.09,2.53,2.42,0.11,0.7,https://www.lawson.co.jp/recommend/original/detail/1449241_1996.html
焙煎胡麻香る　ごまドレッシング,320,https://www.lawson.co.jp/recommend/original/detail/img/l662434_4.jpg,60,0.33,4.89,3.55,3.41,0.14,0.5,https://www.lawson.co.jp/recommend/original/detail/1449240_1996.html
しょうゆ香る　チョレギドレッシング,320,https://www.lawson.co.jp/recommend/original/detail/img/l662436_4.jpg,73,0.44,6.9,2.46,2.31,0.15,0.7,https://www.lawson.co.jp/recommend/original/detail/1449239_1996.html
ペーパーカップ,298,https://www.lawson.co.jp/recommend/original/detail/img/l586856_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1400774_1996.html
クリアカップ,215,https://www.lawson.co.jp/recommend/original/detail/img/l785046.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1507032_1996.html
断熱カップ,255,https://www.lawson.co.jp/recommend/original/detail/img/l586857_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1397734_1996.html
ペーパープレート,229,https://www.lawson.co.jp/recommend/original/detail/img/l586860_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510143_1996.html
のむヨーグルト　プレーン,208,https://www.lawson.co.jp/recommend/original/detail/img/l724964_3.jpg,204,8.9,4.9,31.2,30.7,0.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1468677_1996.html
のむヨーグルト　ブルーベリー,165,https://www.lawson.co.jp/recommend/original/detail/img/l724967_2.jpg,125,6.3,0.2,24.7,24.3,0.4,0.2,https://www.lawson.co.jp/recommend/original/detail/1468850_1996.html
のむヨーグルト　いちご,165,https://www.lawson.co.jp/recommend/original/detail/img/l724965_2.jpg,130,5.7,0.6,25.6,25.2,0.4,0.2,https://www.lawson.co.jp/recommend/original/detail/1468851_1996.html
のむヨーグルト　まろやかいちご,225,https://www.lawson.co.jp/recommend/original/detail/img/l766537_1.jpg,157,7.4,N/A,32.2,31.7,0.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1495578_1996.html
のむヨーグルト　アロエ,165,https://www.lawson.co.jp/recommend/original/detail/img/l768500_1.jpg,128,5.6,0.2,26.2,25.8,0.4,0.2,https://www.lawson.co.jp/recommend/original/detail/1496095_1996.html
のむヨーグルト　Mottainaiバナナ,188,https://www.lawson.co.jp/recommend/original/detail/img/l780167_1.jpg,123,5.8,0.2,24.7,24.2,0.4,0.2,https://www.lawson.co.jp/recommend/original/detail/1505844_1996.html
1食分のビタミンが摂れる　のむヨーグルト　グリーン＆ゴールドキウイ,188,https://www.lawson.co.jp/recommend/original/detail/img/l790970.jpg,139,5.9,0.2,28.4,27.9,0.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1510593_1996.html
カフェラテ,195,https://www.lawson.co.jp/recommend/original/detail/img/l726413_3.jpg,150,4.5,4.8,22.1,22.1,0,0.5,https://www.lawson.co.jp/recommend/original/detail/1467453_1996.html
カフェラテ　グランデ,258,https://www.lawson.co.jp/recommend/original/detail/img/l726415_3.jpg,224,6.8,7.2,33.1,33.1,0,0.7,https://www.lawson.co.jp/recommend/original/detail/1467452_1996.html
カフェラテ　砂糖不使用,195,https://www.lawson.co.jp/recommend/original/detail/img/l761491_1.jpg,75,4.9,2.7,8.1,7.5,0.6,0.5,https://www.lawson.co.jp/recommend/original/detail/1490960_1996.html
カフェラテ　砂糖不使用　グランデ,258,https://www.lawson.co.jp/recommend/original/detail/img/l726417_3.jpg,113,7.4,4.1,12.1,11.2,0.9,0.8,https://www.lawson.co.jp/recommend/original/detail/1467450_1996.html
ブラック無糖　コーヒー,138,https://www.lawson.co.jp/recommend/original/detail/img/l672293_4.jpg,10,0.7,0,1.8,1.6,0.2,0.03,https://www.lawson.co.jp/recommend/original/detail/1390064_1996.html
ミルクたっぷり　カフェラテ,228,https://www.lawson.co.jp/recommend/original/detail/img/l760301_1.jpg,154,5.8,6,19.3,19,0.3,0.4,https://www.lawson.co.jp/recommend/original/detail/1490469_1996.html
ミルクたっぷり　キャラメルラテ,228,https://www.lawson.co.jp/recommend/original/detail/img/l760928_1.jpg,197,7.6,7.4,25.4,24.4,1,0.5,https://www.lawson.co.jp/recommend/original/detail/1490886_1996.html
ミルクたっぷり　はちみつラテ,228,https://www.lawson.co.jp/recommend/original/detail/img/l760929_1.jpg,163,5,6,22.9,21.6,1.3,0.5,https://www.lawson.co.jp/recommend/original/detail/1490887_1996.html
ミルクたっぷり　ほうじ茶ラテ,228,https://www.lawson.co.jp/recommend/original/detail/img/l761480_1.jpg,196,7.4,6.4,28,26.5,1.5,0.4,https://www.lawson.co.jp/recommend/original/detail/1491014_1996.html
ミルクたっぷり　ミルクティー,228,https://www.lawson.co.jp/recommend/original/detail/img/l762236_3.jpg,180,6.3,5.8,26,25.2,0.8,0.22,https://www.lawson.co.jp/recommend/original/detail/1491614_1996.html
ミルクたっぷり　ココア,228,https://www.lawson.co.jp/recommend/original/detail/img/l787743.jpg,186,5.6,5.6,29.3,27.3,2,0.22,https://www.lawson.co.jp/recommend/original/detail/1509255_1996.html
アップルティー,130,https://www.lawson.co.jp/recommend/original/detail/img/l735204_2.jpg,83,0,0,20.8,20.8,0,0.03,https://www.lawson.co.jp/recommend/original/detail/1474187_1996.html
マスカットティー,130,https://www.lawson.co.jp/recommend/original/detail/img/l735206_2.jpg,84,0,0,21.1,21.1,0,0,https://www.lawson.co.jp/recommend/original/detail/1474186_1996.html
果汁たっぷり　ピーチティー,168,https://www.lawson.co.jp/recommend/original/detail/img/l752344_2.jpg,98,0,0,24.5,24.5,0,0,https://www.lawson.co.jp/recommend/original/detail/1486443_1996.html
果汁たっぷり　オレンジミックスジャスミンティー,168,https://www.lawson.co.jp/recommend/original/detail/img/l772300_2.jpg,109,0.5,0,26.9,26.4,0.5,0.3,https://www.lawson.co.jp/recommend/original/detail/1497671_1996.html
果汁たっぷり　パインジャスミンティー,168,https://www.lawson.co.jp/recommend/original/detail/img/l787374.jpg,115,0.3,0,28.5,28.5,0,0,https://www.lawson.co.jp/recommend/original/detail/1508286_1996.html
タピオカミルクティー,258,https://www.lawson.co.jp/recommend/original/detail/img/l775694_1.jpg,175,3.1,6,27.6,26.9,0.7,0.1,https://www.lawson.co.jp/recommend/original/detail/1501068_1996.html
いちごミルク,258,https://www.lawson.co.jp/recommend/original/detail/img/l775554_2.jpg,297,3.4,7.8,53.7,53,0.7,0.1,https://www.lawson.co.jp/recommend/original/detail/1501069_1996.html
バナナ＆いちごソイスムージー,298,https://www.lawson.co.jp/recommend/original/detail/img/l779372_1.jpg,168,3.7,1.4,35.7,34.7,1,0.2,https://www.lawson.co.jp/recommend/original/detail/1505153_1996.html
グリーンスムージー,198,https://www.lawson.co.jp/recommend/original/detail/img/l681086_3.jpg,79,0.8,0,19.6,18.4,1.2,0.09,https://www.lawson.co.jp/recommend/original/detail/1453015_1996.html
グリーンスムージーONEDAY,218,https://www.lawson.co.jp/recommend/original/detail/img/l681088_3.jpg,102,2,0,24.6,22.6,2,0.3,https://www.lawson.co.jp/recommend/original/detail/1453013_1996.html
NL　のむヨーグルト　生乳たっぷり,158,https://www.lawson.co.jp/recommend/original/detail/img/l779361_1.jpg,154,5.9,4.7,24.8,19,5.8,0.2,https://www.lawson.co.jp/recommend/original/detail/1505019_1996.html
NL　1日不足分の鉄分が摂れる　のむヨーグルト　ゴールデンパイン,188,https://www.lawson.co.jp/recommend/original/detail/img/l781510.jpg,123,5.5,0.2,25,24.4,0.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1506004_1996.html
NL　1食分の鉄分が摂れる　ココア,198,https://www.lawson.co.jp/recommend/original/detail/img/l672297_1.jpg,240,5.2,8.7,38.7,31.7,7,0.4,https://www.lawson.co.jp/recommend/original/detail/1450811_1996.html
キャラメルサンド　チョコレート,368,https://www.lawson.co.jp/recommend/original/detail/img/l775256.jpg,117,1.2,5.7,15.5,N/A,N/A,0.1,https://www.lawson.co.jp/recommend/original/detail/1504491_1996.html
キャラメルサンド　ストロベリー,368,https://www.lawson.co.jp/recommend/original/detail/img/l775257.jpg,118,1.1,5.8,15.5,N/A,N/A,0.1,https://www.lawson.co.jp/recommend/original/detail/1504490_1996.html
芳醇フロマージュ,148,https://www.lawson.co.jp/recommend/original/detail/img/l775258.jpg,88.9,1.5,4.1,11.5,N/A,N/A,0.11,https://www.lawson.co.jp/recommend/original/detail/1504489_1996.html
濃厚ショコラ,148,https://www.lawson.co.jp/recommend/original/detail/img/l775259.jpg,88.6,1.6,4,11.6,N/A,N/A,0.06,https://www.lawson.co.jp/recommend/original/detail/1504488_1996.html
やさしい甘み和ラスク,348,https://www.lawson.co.jp/recommend/original/detail/img/l775262.jpg,534,7.1,28.3,62.6,N/A,N/A,1,https://www.lawson.co.jp/recommend/original/detail/1504485_1996.html
海苔と塩の和ラスク,348,https://www.lawson.co.jp/recommend/original/detail/img/l775261.jpg,544,10.2,32,53.8,N/A,N/A,2.1,https://www.lawson.co.jp/recommend/original/detail/1504484_1996.html
あずき落花生×すりごま落花生,348,https://www.lawson.co.jp/recommend/original/detail/img/l775260.jpg,491,15.4,24.4,54.9,N/A,N/A,0.3,https://www.lawson.co.jp/recommend/original/detail/1504483_1996.html
キューブケーキ　レモンチーズ,368,https://www.lawson.co.jp/recommend/original/detail/img/l775255.jpg,109,1.9,5.9,12.1,N/A,N/A,0.14,https://www.lawson.co.jp/recommend/original/detail/1510141_1996.html
キューブケーキ　フルーツ,368,https://www.lawson.co.jp/recommend/original/detail/img/l775252.jpg,114,1.5,5.1,15.4,N/A,N/A,0.09,https://www.lawson.co.jp/recommend/original/detail/1510140_1996.html
6種のフルーツ味わうパウンドケーキ,238,https://www.lawson.co.jp/recommend/original/detail/img/l764617.jpg,238,2.6,9.8,34.8,N/A,N/A,0.2,https://www.lawson.co.jp/recommend/original/detail/1493859_1996.html
カカオ香る濃厚チョコパウンドケーキ,238,https://www.lawson.co.jp/recommend/original/detail/img/l764618.jpg,284,4,17.9,27.8,N/A,N/A,0.2,https://www.lawson.co.jp/recommend/original/detail/1493858_1996.html
しっとりふんわりバウムクーヘン,238,https://www.lawson.co.jp/recommend/original/detail/img/l764616.jpg,424,6.3,25.9,41.6,N/A,N/A,0.4,https://www.lawson.co.jp/recommend/original/detail/1493857_1996.html
発酵バター香るさくふわベルギーワッフル,178,https://www.lawson.co.jp/recommend/original/detail/img/l764625.jpg,229,3.8,14.1,21.9,21.3,0.6,0.2,https://www.lawson.co.jp/recommend/original/detail/1493856_1996.html
バター香るしっとりフィナンシェ,178,https://www.lawson.co.jp/recommend/original/detail/img/l764619.jpg,118,2,7.5,10.9,10.5,0.4,0.15,https://www.lawson.co.jp/recommend/original/detail/1493855_1996.html
レモン香るしっとりマドレーヌ,178,https://www.lawson.co.jp/recommend/original/detail/img/l764620.jpg,106,1.5,5.7,12.2,12.1,0.1,0.25,https://www.lawson.co.jp/recommend/original/detail/1494717_1996.html
ホワイトチョコチャンクマカダミアクッキー,198,https://www.lawson.co.jp/recommend/original/detail/img/l765705.jpg,238,2.8,12.1,29.8,29.1,0.7,0.53,https://www.lawson.co.jp/recommend/original/detail/1495152_1996.html
チョコチャンククッキー,198,https://www.lawson.co.jp/recommend/original/detail/img/l765704.jpg,286,3.4,14.5,36.5,34.5,2,0.58,https://www.lawson.co.jp/recommend/original/detail/1495153_1996.html
バター香るしっとりレーズンサンド,228,https://www.lawson.co.jp/recommend/original/detail/img/l764626.jpg,191,1.8,10.9,21.7,21.1,0.6,0.13,https://www.lawson.co.jp/recommend/original/detail/1493854_1996.html
しっとり五三焼カステラ,348,https://www.lawson.co.jp/recommend/original/detail/img/l764624.jpg,122,2.5,2,23.6,23.3,0.3,0.04,https://www.lawson.co.jp/recommend/original/detail/1494716_1996.html
有機栽培の切れ端干し芋,288,https://www.lawson.co.jp/recommend/original/detail/img/l788111.jpg,277,3.1,0.7,67.8,61.7,6.1,0.2,https://www.lawson.co.jp/recommend/original/detail/1510260_1996.html
プラントベースのポルボローネ　桔梗信玄餅味,228,https://www.lawson.co.jp/recommend/original/detail/img/l787557.jpg,232,3,12.6,27,26.3,0.7,0.12,https://www.lawson.co.jp/recommend/original/detail/1510259_1996.html
アップサイクル原料使用　にんじんスナック,218,https://www.lawson.co.jp/recommend/original/detail/img/l787554.jpg,167,0.4,6.6,27.9,24.9,3,0.23,https://www.lawson.co.jp/recommend/original/detail/1510258_1996.html
アップサイクル原料使用　さつまいもビスケット,168,https://www.lawson.co.jp/recommend/original/detail/img/l787555.jpg,199,2.6,10.2,25.7,22.7,3,0.35,https://www.lawson.co.jp/recommend/original/detail/1510257_1996.html
素焼きアーモンド,228,https://www.lawson.co.jp/recommend/original/detail/img/l551143_2.jpg,220,7.5,18.9,6.8,3.2,3.6,0,https://www.lawson.co.jp/recommend/original/detail/1425184_1996.html
沖縄純黒糖を使ったアーモンド＆くるみ,228,https://www.lawson.co.jp/recommend/original/detail/img/l760147.jpg,229,6.2,18.6,10.5,8.1,2.4,0.05,https://www.lawson.co.jp/recommend/original/detail/1491998_1996.html
くるみとココナッツのキャラメリゼ　素焼きアーモンド入り,228,https://www.lawson.co.jp/recommend/original/detail/img/l551137_2.jpg,249,5.4,22,9.2,5.4,3.8,0.1,https://www.lawson.co.jp/recommend/original/detail/1425186_1996.html
素焼きミックスナッツ,228,https://www.lawson.co.jp/recommend/original/detail/img/l551141_3.jpg,231,6.3,20.5,6.6,4,2.6,0,https://www.lawson.co.jp/recommend/original/detail/1425189_1996.html
京挽ききなこミックスナッツ,228,https://www.lawson.co.jp/recommend/original/detail/img/l760146_2.jpg,228,6.8,17.6,11.9,9.5,2.4,0.08,https://www.lawson.co.jp/recommend/original/detail/1491613_1996.html
カナダ産メープル香る　ミックスナッツ,228,https://www.lawson.co.jp/recommend/original/detail/img/l773587.jpg,206,6.2,16.7,8.6,6.6,2,0.15,https://www.lawson.co.jp/recommend/original/detail/1502189_1996.html
GABAが摂れる　ハニーバターミックスナッツ,228,https://www.lawson.co.jp/recommend/original/detail/img/l734666.jpg,229,7.2,18.4,9.8,7.7,2.1,0.3,https://www.lawson.co.jp/recommend/original/detail/1475171_1996.html
クエン酸が摂れるナッツ　すっぱい梅味,228,https://www.lawson.co.jp/recommend/original/detail/img/l782934.jpg,214,6.5,19.6,3.5,0.8,2.7,0.4,https://www.lawson.co.jp/recommend/original/detail/1507649_1996.html
有機栽培の干し芋スティック,228,https://www.lawson.co.jp/recommend/original/detail/img/l732579.jpg,182,2.8,0.3,43.6,40.3,3.3,0.2,https://www.lawson.co.jp/recommend/original/detail/1474171_1996.html
オーツブランの堅焼きおっとっと　チーズ味,178,https://www.lawson.co.jp/recommend/original/detail/img/l765515.jpg,151,10,6.4,17,9.7,7.3,0.4,https://www.lawson.co.jp/recommend/original/detail/1494905_1996.html
パリパリ食感の枝豆チップス,168,https://www.lawson.co.jp/recommend/original/detail/img/l551127_3.jpg,154,1.5,8.6,26.7,8.7,18.1,0.5,https://www.lawson.co.jp/recommend/original/detail/1389671_1996.html
パリパリ食感の3種のチーズチップス,168,https://www.lawson.co.jp/recommend/original/detail/img/l771241_1.jpg,150,0.6,9.4,26,5.9,20.1,0.5,https://www.lawson.co.jp/recommend/original/detail/1507292_1996.html
たんぱく質たっぷりのえんどう豆スナック　バター醤油味,168,https://www.lawson.co.jp/recommend/original/detail/img/l737435.jpg,179,11.7,7.2,18.8,15,3.8,0.5,https://www.lawson.co.jp/recommend/original/detail/1477363_1996.html
たんぱく質が摂れるスナック　サワークリームオニオン味,168,https://www.lawson.co.jp/recommend/original/detail/img/l773586.jpg,168,13.5,8.1,11.3,9.3,2,0.5,https://www.lawson.co.jp/recommend/original/detail/1502190_1996.html
1/3日分の緑黄色野菜が摂れる　10種の野菜クラッカー,168,https://www.lawson.co.jp/recommend/original/detail/img/l778391.jpg,287,5.3,14.2,36,32.9,3.1,0.4,https://www.lawson.co.jp/recommend/original/detail/1505855_1996.html
カルシウムが摂れる　やさいソフトせんべい,158,https://www.lawson.co.jp/recommend/original/detail/img/l778392.jpg,77,1,0.2,17.8,17.7,0.1,0.34,https://www.lawson.co.jp/recommend/original/detail/1505854_1996.html
1日分のカルシウムが摂れる　コーンスナック　スパイス＆ビネガー味,168,https://www.lawson.co.jp/recommend/original/detail/img/l762324.jpg,370,3.6,20.7,42.8,41.7,1.1,0.5,https://www.lawson.co.jp/recommend/original/detail/1493853_1996.html
